pass2_index,input_url,normalized_input_url,shuffle_sha256,pass1_occurrence_count,source_pass1_indices,source_sheet_rows,source_company_names,pass1_dataset,pass1_state,pass1_page_id,pass1_total_count,pass1_results_count,pass1_is_result_complete,pass1_error,pass1_captcha_required,pass1_system_status
37,https://www.facebook.com/whoshirtcompany,https://www.facebook.com/whoshirtcompany,077d0fe118198293d7e1d107cb1b3be3c6bef3bfd5b60568c723174f71d45d3c,1,22,23,Who Shirt Company,partial-803,zero,454496934988943,0,0,true,,false,NO_KNOWN_ISSUES
38,https://www.facebook.com/AllAmericanClothing,https://www.facebook.com/allamericanclothing,07af24bb4fb4b084e4c455e827f629a5b981583ccde8035b55519ef5b6eacd4b,1,996,1030,All American Clothing Co.,partial-803,positive,113953261998824,168,30,false,,false,NO_KNOWN_ISSUES
39,https://www.facebook.com/beurdshop,https://www.facebook.com/beurdshop,07fb26868b718faf1da3fd862d8408b384343e2711280fc1176b8a5150604822,1,622,655,Beurd,partial-803,zero,722000101197625,0,0,true,,false,NO_KNOWN_ISSUES
40,https://www.facebook.com/mspdesigngroup,https://www.facebook.com/mspdesigngroup,084927971fa17579071e1dc91f9bf62f855618f40e50c76f0a839630851ce3ee,1,359,391,MSP Design Group,partial-803,zero,1677785369159175,0,0,true,,false,NO_KNOWN_ISSUES
41,https://www.facebook.com/cin2Official,https://www.facebook.com/cin2official,08931cf4ac01e7582c6d0ffec13958b1d64f3f30dcfdb9b05d478fdaf5a0bdb2,1,589,622,C-IN2 New York,partial-803,positive,592976674721649,194,30,false,,false,NO_KNOWN_ISSUES
42,https://www.facebook.com/boholifestyleca,https://www.facebook.com/boholifestyleca,08a29f605e9c0bd11c6b1809c692a493d877a3ed2cb1d8ffe17fbae4ceba40ab,1,966,1000,Boho Lifestyle,partial-803,zero,508437219240512,0,0,true,,false,NO_KNOWN_ISSUES
43,https://www.facebook.com/RepresentPAbrand,https://www.facebook.com/representpabrand,09ad4cc95a2ca438fd1631151cf4e8e448c9c8138341113bda8cb007ba2fae5d,1,216,219,RepresentPA,partial-803,zero,122331341739724,0,0,true,,false,NO_KNOWN_ISSUES
44,https://www.facebook.com/pages/refname/10439299892,https://www.facebook.com/pages/refname/10439299892,0b2bec26d6bfdc71d42a3f24c302aecfd6f28c033edfc6e75be9f172cd1fbc1a,1,791,825,WeSC,partial-803,positive,10439299892,8,8,true,,false,NO_KNOWN_ISSUES
45,https://www.facebook.com/SpiritWearHero,https://www.facebook.com/spiritwearhero,0b398f1808f69f007da75258e722dfcdb0c5c9987b831071dc10fb6423f4b13c,1,136,137,"Spirit Hero, LLC",partial-803,positive,142871082907877,8,8,true,,false,NO_KNOWN_ISSUES
46,https://www.facebook.com/ChoppaheadKustoms,https://www.facebook.com/choppaheadkustoms,0bec8aacdb72fd5bec4b9a81b8e71c131ec0472e5e6902c5375541a05557d8a6,1,591,624,Choppahead Kustom Cycles,continuation-209,error,,,,,no_items,,
47,https://www.facebook.com/pondlosangeles,https://www.facebook.com/pondlosangeles,0c725872b1b90dd6808b759618a8818427d51b0d758b60d5865ea6a25c1d022f,1,242,274,POND Los Angeles,partial-803,zero,155576901785066,0,0,true,,false,NO_KNOWN_ISSUES
48,https://www.facebook.com/Descendantofthievesnyc,https://www.facebook.com/descendantofthievesnyc,0d326463c4a0f3384fe940b1f31d6a361ea503fae910223324b999b55428f6d8,1,558,591,Descendant of Thieves,partial-803,positive,101018946122122,25,25,true,,false,NO_KNOWN_ISSUES
49,https://www.facebook.com/humansandland,https://www.facebook.com/humansandland,0d80926c17f085408b43b0f84f6291f179d96e9b35cc39b60bf8db8d4ae9faba,1,458,490,Humans & Land,partial-803,zero,101947062595156,0,0,true,,false,NO_KNOWN_ISSUES
50,https://www.facebook.com/majorleaguesocks,https://www.facebook.com/majorleaguesocks,0db3c41970a7d193d9f3e1091ca7319309eccd5496625aa876f2edd9a1a057fc,1,385,417,Major League Socks,partial-803,zero,496252257243494,0,0,true,,false,NO_KNOWN_ISSUES
51,https://www.facebook.com/populartwentyone,https://www.facebook.com/populartwentyone,0e8a5b8acf4df53df8efba38efcd8adfb39e950e9b02fa973f1fad5a10fa5da7,1,241,273,Popular 21,partial-803,zero,216034705517328,0,0,true,,false,NO_KNOWN_ISSUES
52,https://www.facebook.com/people/A4S-Sportswear/61577906201061,https://www.facebook.com/people/a4s-sportswear/61577906201061,0f7f371447a11d23f6afc6317d05078d2b15f287f8a1728fdf38e06da46c7d90,1,276,308,A4S Sportswear,continuation-209,zero,724404774085589,0,0,true,,false,NO_KNOWN_ISSUES
53,https://www.facebook.com/WOLACOinc,https://www.facebook.com/wolacoinc,10453407cbc4560493aebfadb980621791212b58bff5da23778c88aa0f3321f6,1,18,19,WOLACO,continuation-209,error,,,,,no_items,,
54,https://www.facebook.com/spirithoods,https://www.facebook.com/spirithoods,107cdace19db26cec0198d8af1ea94c598212ca663b0648e2a70551ce692f0fe,1,736,770,SpiritHoods,continuation-209,positive,418957405590,44,1,false,,false,NO_KNOWN_ISSUES
55,https://www.facebook.com/Squeezedecitron,https://www.facebook.com/squeezedecitron,108ace02c12db5eeaa49292a1f226498155209592f6943662b73c4aaa8bac7fb,1,134,135,Squeeze De Citron®️,partial-803,positive,2337444119683826,2,2,true,,false,NO_KNOWN_ISSUES
56,https://www.facebook.com/palmrstyle,https://www.facebook.com/palmrstyle,10eccdd8a61dbd86787cc19fec8e7a5910caa817a2351edf14490c598e806ab2,1,782,816,Palmr Style & Co.,continuation-209,positive,177606438771408,11,11,true,,false,NO_KNOWN_ISSUES
57,https://www.facebook.com/yliana.yepez.5,https://www.facebook.com/yliana.yepez.5,1125668e8b0ebcd3099b9ad23e28b87ebded504f13c9f9e60206be8ec427f97f,1,687,721,YLIANA YEPEZ,continuation-209,error,,,,,no_items,,
58,https://www.facebook.com/SWAE.US,https://www.facebook.com/swae.us,11949873ac3534f249db6c135bfe7a9864bcfffe7729e8856ae00b931c34315d,1,118,119,SWAE,partial-803,zero,110249554703957,0,0,true,,false,NO_KNOWN_ISSUES
59,https://www.facebook.com/maisonblacknewyork,https://www.facebook.com/maisonblacknewyork,11c306dbb8c20082582d02b846e0bac7c5a74f7e64c20f39bda72b5cbcb49b39,1,386,418,Maison Black New York,partial-803,zero,107485965066551,0,0,true,,false,NO_KNOWN_ISSUES
60,https://www.facebook.com/wrightsockusa,https://www.facebook.com/wrightsockusa,11c4bede759255893f947cd503640d397d70c71a54996b5dc545fc52e3e95599,1,692,726,"Wrightsock - Wrightenberry Mills, Inc",continuation-209,error,,,,,no_items,,
61,https://www.facebook.com/HBarCRanchwear,https://www.facebook.com/hbarcranchwear,11f5c1ed8998b7ad1acde916e9b03b597eb6fd3c292345e621f103de8d1eac2d,1,472,504,H Bar C Ranchwear,continuation-209,error,,,,,no_items,,
62,https://www.facebook.com/pages/FW-Style/107956949223191,https://www.facebook.com/pages/fw-style/107956949223191,12a413ede2550eea1e265ed4be41bf10bc0b0ee3d9c6d8ea871ffc27ff2fbe85,1,807,841,F&W Style,partial-803,zero,107956949223191,0,0,true,,false,NO_KNOWN_ISSUES
63,https://www.facebook.com/TomasSullivent,https://www.facebook.com/tomassullivent,132e4ff11ea139587963e7911b03008d65f3116beed9edea146a0deb25b6cb07,1,84,85,Tomás Sullivent,partial-803,positive,319569524566532,1,1,true,,false,NO_KNOWN_ISSUES
64,https://www.facebook.com/thorsunswim,https://www.facebook.com/thorsunswim,134925a9736f6efb0e929146f73df63c3c188cf2b214742e30ec928c2866129d,1,1015,1049,Thorsun,continuation-209,zero,995026980552148,0,0,true,,false,NO_KNOWN_ISSUES
65,https://www.facebook.com/nimblemade,https://www.facebook.com/nimblemade,13fc82134888240affdfa55e92c837b7805c5185b56ea7e4cb49e2c5117dde9c,1,347,379,Nimble Made,continuation-209,zero,223454095002324,0,0,true,,false,NO_KNOWN_ISSUES
66,https://www.facebook.com/pages/Modern-Abolition/223753691031040,https://www.facebook.com/pages/modern-abolition/223753691031040,1451f91ac047c6202dd124d0eebcc2b1ff701ed2ee48359184e9f22dd0c643f9,1,798,832,MODERN ABOLITION,partial-803,positive,223753691031040,3,3,true,,false,NO_KNOWN_ISSUES
67,https://www.facebook.com/jeffrey.bartlett.18,https://www.facebook.com/jeffrey.bartlett.18,14df1b4f77f0e4a78f367997845ccc83b8a10dc45f66076521543ee3c2e0e32d,1,891,925,Jeffrey Bartlett Clothiers,continuation-209,error,,,,,no_items,,
68,https://www.facebook.com/TownShopNYC,https://www.facebook.com/townshopnyc,15272b0970f48d50e8ca9eaacd208eae9aea7674b1970674489e8e043e57d79d,1,83,84,Town Shop,partial-803,positive,171959229560303,1,1,true,,false,NO_KNOWN_ISSUES
69,https://www.facebook.com/pages/Furniture-Consignment-Gallery/252217738875,https://www.facebook.com/pages/furniture-consignment-gallery/252217738875,1580d42edb06ed0a6b253dc4208ace438e45c8613239a46ae2a6e754ee7c0476,1,808,842,Furniture Consignment Gallery,partial-803,positive,252217738875,16,16,true,,false,NO_KNOWN_ISSUES
70,https://www.facebook.com/people/BluBlonc/100083412557213,https://www.facebook.com/people/blublonc/100083412557213,158b79da14678255dc9a385e48322280ae5d9b29d7f8dce2e87661bfe4d2636b,1,272,304,Blublonc Handcrafted Footwear,partial-803,zero,101844572566721,0,0,true,,false,NO_KNOWN_ISSUES
71,https://www.facebook.com/Haute24,https://www.facebook.com/haute24,1617fd98e68724ffbcf115e2770b99f6fdb4350cdedf74202e5a52fb8aa8511d,1,905,939,Haute24.com,partial-803,zero,1988867808042213,0,0,true,,false,NO_KNOWN_ISSUES
72,https://www.facebook.com/ladyblacktie,https://www.facebook.com/ladyblacktie,161ef691c11d0ad650c0445991d358f98487f931bfcdf949d2f310e005aeeb7f,1,413,445,Lady Black Tie,continuation-209,positive,2179637902294686,11,11,true,,false,NO_KNOWN_ISSUES
73,https://www.facebook.com/suayhats,https://www.facebook.com/suayhats,16357e85b13697c8b142deaf65fc4fb2c0ecca634b07809b8384d4cffcb5b761,1,733,767,Suay,partial-803,positive,461686721285894,49,30,false,,false,NO_KNOWN_ISSUES
74,https://www.facebook.com/eastmeetsdress,https://www.facebook.com/eastmeetsdress,16b45b74c7c66fd0ef255a31bce9063a0d1737a1b0d8eef5949d35c10c05fa21,1,928,962,East Meets Dress,continuation-209,positive,197569310871271,3,3,true,,false,NO_KNOWN_ISSUES
75,https://www.facebook.com/weballsports.,https://www.facebook.com/weballsports.,16b52008cebb863e1097e8106ae49347933662a4fc85d73abe5d2175ce64f093,1,30,31,We Ball Sports,partial-803,zero,131562157510312,0,0,true,,false,NO_KNOWN_ISSUES
76,https://www.facebook.com/BobbiToads,https://www.facebook.com/bobbitoads,1710fda15a00b1ba698b6bdc85f6a221d30ee956788d4b00ce2d67cc6b3cac01,1,612,645,Bobbi-Toads,partial-803,zero,461118040583002,0,0,true,,false,NO_KNOWN_ISSUES
77,https://www.facebook.com/twin.thatswhatineed,https://www.facebook.com/twin.thatswhatineed,173bdc1666d750ea16c6be5512f3eefceeb832ceacd1930873e5f4c085f08abc,1,74,75,T.W.I.N. (That's What I Need),partial-803,zero,100361565507701,0,0,true,,false,NO_KNOWN_ISSUES
78,https://www.facebook.com/beecroftandbull,https://www.facebook.com/beecroftandbull,17a9f1e6431d53d281c340c377c1316df3b5d59868114cab688460f4ae836396,1,976,1010,beecroft & bull,partial-803,positive,106931148809,2,2,true,,false,NO_KNOWN_ISSUES
79,https://www.facebook.com/hutchdesignNYC,https://www.facebook.com/hutchdesignnyc,17b019c399c5fe7bb5b4bc78e8fc33af3acc3a912a421fceef42d6e7219b07a1,1,457,489,Hutch,partial-803,zero,180092338738880,0,0,true,,false,NO_KNOWN_ISSUES
80,https://www.facebook.com/alldayrunningco,https://www.facebook.com/alldayrunningco,183868543f2ae94ebc003359f3ca154dfe39b60909d203a9c7a7561c42f96b5d,1,660,693,All Day Running Co.,partial-803,zero,103737755565773,0,0,true,,false,NO_KNOWN_ISSUES
81,https://www.facebook.com/blackonblackbk,https://www.facebook.com/blackonblackbk,186e0f978609c2d022cbb031b421d2d833d7aa1c5592c85a92e362dce589c205,1,970,1004,BLACK ON BLACK,partial-803,zero,503527879820003,0,0,true,,false,NO_KNOWN_ISSUES
82,https://www.facebook.com/capricebespoke,https://www.facebook.com/capricebespoke,1876b1f67138f3f87fff89cc261c0c0b635559882942bf40dcfcb7983e494d64,1,596,629,CAPRICE BESPOKE®,partial-803,zero,103956421596255,0,0,true,,false,NO_KNOWN_ISSUES
83,https://www.facebook.com/syncperformance,https://www.facebook.com/syncperformance,189711034f07b7248df5ae3940701b72460ba91d97adb72ce8a04e8f8bdb4f4b,1,115,116,SYNC Performance,continuation-209,positive,752012678144217,26,26,true,,false,NO_KNOWN_ISSUES
84,https://www.facebook.com/crosbybymollieburch,https://www.facebook.com/crosbybymollieburch,18b6a197d669d0cc98536d4aa72b58dfca964fc8a3c67f6569b93bf435b481e8,1,572,605,CROSBY by Mollie Burch,partial-803,positive,754345418027196,20,14,true,,false,NO_KNOWN_ISSUES
85,https://www.facebook.com/virusintl,https://www.facebook.com/virusintl,18ff33b7b06615c9f69a9d6364b94cd392c6ea3ca72d8777f614456c4f2f2911,1,58,59,Virus International,partial-803,positive,109780999105715,15,15,true,,false,NO_KNOWN_ISSUES
86,https://www.facebook.com/pages/Haute-Rebellious/114687235257283,https://www.facebook.com/pages/haute-rebellious/114687235257283,19157bb9c1a9e92d6e8891f6c22a97129a4fd548c16ace3c97a33274dd646500,1,803,837,Haute & Rebellious,partial-803,zero,114687235257283,0,0,true,,false,NO_KNOWN_ISSUES
87,https://www.facebook.com/VergeSport,https://www.facebook.com/vergesport,1921b2c0ab4d7632da057bec21bff63360be46e6544e4f502a8d67b7788dfeee,1,60,61,Verge Sport,partial-803,positive,213405769439,16,16,true,,false,NO_KNOWN_ISSUES
88,https://www.facebook.com/Bloomlala-235465517286631,https://www.facebook.com/bloomlala-235465517286631,1926472ae7b450db20a06fee95ae277cb076cad857b7d89d6a44bba252b93699,1,615,648,Bloomlala,partial-803,zero,235465517286631,0,0,true,,false,NO_KNOWN_ISSUES
89,https://www.facebook.com/kind.design,https://www.facebook.com/kind.design,1939e6506ffc17ff8f96cd4f5d98191fa22347dcfb85eab66f4e62c4c2d7cd5b,1,425,457,Kind Design,partial-803,positive,123620924347000,4,4,true,,false,NO_KNOWN_ISSUES
90,https://www.facebook.com/SimplySoles,https://www.facebook.com/simplysoles,1951ccf6c63b914a38b33ba1ae48906835f26f1dbbe9d7e6f5cc34c17b9e6f46,1,745,779,SimplySoles Inc.,partial-803,zero,12657403989,0,0,true,,false,NO_KNOWN_ISSUES
91,https://www.facebook.com/NuudiiSystem,https://www.facebook.com/nuudiisystem,1968da966a5c397f4229b676ce5ab485f62ef3a8873eef45769cb2fa1de2425d,1,337,369,Nuudii System,partial-803,positive,338266733416414,37,30,false,,false,NO_KNOWN_ISSUES
92,https://www.facebook.com/ebenezerhats,https://www.facebook.com/ebenezerhats,1989d737137630846b94774ac510843a05ca4efc8015493eedcda6656b0bcdfa,1,927,961,Ebenezer Hats,partial-803,zero,105842952601954,0,0,true,,false,NO_KNOWN_ISSUES
93,https://www.facebook.com/avidgear,https://www.facebook.com/avidgear,1a51a0f85d445760bf5a15b87e90ca48d404af63f3a5c8d2098a7480dfada2af,1,984,1018,AVID Sportswear,partial-803,positive,231178436893462,3,3,true,,false,NO_KNOWN_ISSUES
94,https://www.facebook.com/ewoolwearables,https://www.facebook.com/ewoolwearables,1a891e6f7f81dae59c1d8f6174577dff2621ed673b790ccc900b46db4033d96c,1,524,557,ewool,partial-803,zero,192173834757064,0,0,true,,false,NO_KNOWN_ISSUES
95,https://www.facebook.com/shopyandi,https://www.facebook.com/shopyandi,1ac28b7ab0d0ab145132c18482635e2baa54d9f5fc1845c13abb03f1d0f973ec,1,157,158,y&i clothing boutique,continuation-209,error,,,,,no_items,,
96,https://www.facebook.com/oddliclothing,https://www.facebook.com/oddliclothing,1b7702d398ae2d123eca3a294359f9042a6913c1a015abc3b24b0dcba819a23b,1,836,870,Oddli,continuation-209,error,,,,,no_items,,
97,https://www.facebook.com/cavitycolorsaaron,https://www.facebook.com/cavitycolorsaaron,1b9df08ce3fee35a93417b9a5ff5b6bb89974292f0037ebcd87825e1f425648e,1,950,984,CavityColors,partial-803,error,,,,,no_items,,
98,https://www.facebook.com/zenazioraofficial,https://www.facebook.com/zenazioraofficial,1c0f47725391d39176f6a690ac5ef73f7a067e1529aa30213fa07c70201c1774,1,5,6,Zena Ziora,partial-803,zero,103808591501120,0,0,true,,false,NO_KNOWN_ISSUES
99,https://www.facebook.com/4T2DVT,https://www.facebook.com/4t2dvt,1c3a17fbe21fdf8ee4d40ae0f9d09a753af8a12027a672dc382437c3b763939f,1,677,710,4T2D [Fourtitude],partial-803,zero,103171242040553,0,0,true,,false,NO_KNOWN_ISSUES
100,https://www.facebook.com/howlandhide,https://www.facebook.com/howlandhide,1c589be4bc56c636ad3dc21338950f8995a101918c7e96db76f172fdad4783f2,1,459,491,Howl + Hide Supply,partial-803,zero,1531778367091264,0,0,true,,false,NO_KNOWN_ISSUES
101,https://www.facebook.com/unfinishedlegacy,https://www.facebook.com/unfinishedlegacy,1c84868b68b5dd02bd47b105267478eaed618225909e10990dd17001ee9646df,1,68,69,Unfinished Legacy,partial-803,zero,151758224976640,0,0,true,,false,NO_KNOWN_ISSUES
102,https://www.facebook.com/faintrevival,https://www.facebook.com/faintrevival,1cae0f6e24fcd34d046a0a896d671f67653309a0b004d93deceb0e5470a7fbe2,1,522,555,Faint Revival,partial-803,zero,364613770661292,0,0,true,,false,NO_KNOWN_ISSUES
103,https://www.facebook.com/Mourenne,https://www.facebook.com/mourenne,1cb04c021bfc70b006fb6bbaa3294d5913213c6dc2efa096402c99c6918b0173,1,361,393,MOURÈNNE,partial-803,zero,103023148904940,0,0,true,,false,NO_KNOWN_ISSUES
104,https://www.facebook.com/therubymint,https://www.facebook.com/therubymint,1cc7b57db11e6e773c3c4ca351c84b9ba094531291db8f6fa169d2488b0d3ab4,1,722,756,Ruby Mint®,continuation-209,error,,,,,no_items,,
105,https://www.facebook.com/FioriGolf,https://www.facebook.com/fiorigolf,1ce7f55035c6afc772794d053beb11712e5bc070242db0049ac6367694242da5,1,514,547,Fiori Golf,partial-803,positive,103125725239426,6,6,true,,false,NO_KNOWN_ISSUES
106,https://www.facebook.com/intenseoud,https://www.facebook.com/intenseoud,1d4ca1ee2c794811977e329d97fd0f631ea8e666a6d7f905d5720969d45997d5,1,449,481,Intense Oud Inc,partial-803,positive,621784608000303,29,29,true,,false,NO_KNOWN_ISSUES
107,https://www.facebook.com/hashke.ee,https://www.facebook.com/hashke.ee,1d6a68a39d532ea7501fc2b50b8aabb7aaae018e19917f9ab4b972cc400e9c9e,1,473,505,Hashké,continuation-209,error,,,,,no_items,,
108,https://www.facebook.com/befreeadaptiveclothing,https://www.facebook.com/befreeadaptiveclothing,1db40e2c9c24391b41aad6f38d607ae89e1577014ca8746129d0ea69747e42b1,1,628,661,"befree, LLC Adaptive Clothing",partial-803,positive,486349681553422,11,11,true,,false,NO_KNOWN_ISSUES
109,https://www.facebook.com/hijulez,https://www.facebook.com/hijulez,1e0a27136d35bf3be58e47668c0fefafe5b21dd75cd21cf8d3e933faca58a71c,1,466,498,hijulez,partial-803,zero,1718112161834854,0,0,true,,false,NO_KNOWN_ISSUES
110,https://www.facebook.com/zaadressupstudio,https://www.facebook.com/zaadressupstudio,1e1f1f16b52a6658e8ef58766dfb711c9b0b7b8223566f95e2c58ac077356b93,1,7,8,z•aa dress up studio,partial-803,zero,256219154890134,0,0,true,,false,NO_KNOWN_ISSUES
111,https://www.facebook.com/rockfordcollection,https://www.facebook.com/rockfordcollection,1e339f55c305687bd9ca9b1bf8a7dddc43b634861db7c2e66591a0006cb80f27,1,208,211,Rockford Collection,partial-803,positive,946746905419471,149,30,false,,false,NO_KNOWN_ISSUES
112,https://www.facebook.com/fashom,https://www.facebook.com/fashom,1e4b61314019a96c36277c494422697fc7d31225f393455643b0e1f6fa037b98,1,1011,1045,Fashom,continuation-209,zero,196258767206429,0,0,true,,false,NO_KNOWN_ISSUES
113,https://www.facebook.com/people/Deming-Recovery/61555671069686,https://www.facebook.com/people/deming-recovery/61555671069686,1ee7b8c2fbc59393effc10254c706798cbbe55d0a48cb86a6d91fb722a40e7a8,1,268,300,Deming,continuation-209,positive,193776687159895,84,30,false,,false,NO_KNOWN_ISSUES
114,https://www.facebook.com/eastxeastnewyork,https://www.facebook.com/eastxeastnewyork,1f099b46d7420066e32d54b74c2ec18a91e01e3adf30c117cf268aeb3917116d,1,539,572,EAST x EAST,partial-803,zero,104381889043188,0,0,true,,false,NO_KNOWN_ISSUES
115,https://www.facebook.com/aspinwallmountainwear,https://www.facebook.com/aspinwallmountainwear,1f2e966cc00f067806d4ea9eb150b5831fdd87aa48731f64bcc23ece87f6f4b9,1,987,1021,Aspinwall Mountain Wear,partial-803,positive,397199933785139,13,13,true,,false,NO_KNOWN_ISSUES
116,https://www.facebook.com/MOMMALABEL,https://www.facebook.com/mommalabel,1f67f94e76b6194371bf142a16f9df1423ef30b0f3770cc53f1063ae5cb97831,1,363,395,MOMMA,partial-803,zero,108558234335038,0,0,true,,false,NO_KNOWN_ISSUES
117,https://www.facebook.com/Terracea,https://www.facebook.com/terracea,1f6ecf5c683f6debe9fd3966a80c64fcb7456d9b4c404636344cba759abeacaa,1,110,111,TERRACEA,partial-803,zero,1628937044088778,0,0,true,,false,NO_KNOWN_ISSUES
118,https://www.facebook.com/corvojewelry,https://www.facebook.com/corvojewelry,2003fba59bfa7801e0ab657ed1d6162f063279d6a24fa48e78fcfb35a3d86d10,1,576,609,Corvo Jewelry,partial-803,zero,107225447299885,0,0,true,,false,NO_KNOWN_ISSUES
119,https://www.facebook.com/WestonHeatedApparel,https://www.facebook.com/westonheatedapparel,202c3e9d84f23c68f4ffe756b78750194bd55749271ecab9f5885bd3b4322f02,1,28,29,Weston Heated Apparel,partial-803,positive,103828709001142,19,19,true,,false,NO_KNOWN_ISSUES
120,https://www.facebook.com/jbrds.kids,https://www.facebook.com/jbrds.kids,20e9630cd56d37ea5030ce2917714e5b91ec231b9724b546ef9dbf986f431c82,1,892,926,jbrds,continuation-209,error,,,,,no_items,,
121,https://www.facebook.com/TeamLinville,https://www.facebook.com/teamlinville,2121e6b1b8014ec1673651a0ca4842149b91a3201b09b57c52ef7b863b4e3396,1,112,113,Team Linville LLC,partial-803,zero,1813368822259721,0,0,true,,false,NO_KNOWN_ISSUES
122,https://www.facebook.com/p/Ian-Design-Company-61554576957653,https://www.facebook.com/p/ian-design-company-61554576957653,218a7c2c13615ec0942f79d3fb6f4482b6e7ad3fae0de2760b8313a608866249,1,312,344,Ian Design Co,partial-803,zero,172136389324090,0,0,true,,false,NO_KNOWN_ISSUES
123,https://www.facebook.com/adsumnyc,https://www.facebook.com/adsumnyc,21955ab5d3462f347db11789a24d982492d8cd01441d84753d39c2a35e10ad5e,1,669,702,Adsum,partial-803,positive,156546594694890,1,1,true,,false,NO_KNOWN_ISSUES
124,https://www.facebook.com/skntones,https://www.facebook.com/skntones,22267badf98801b23e2a0082f73aea89f48c559395990b4b54dd11a4a2d3e224,1,150,151,Skntones™,continuation-209,zero,113145797271373,0,0,true,,false,NO_KNOWN_ISSUES
125,https://www.facebook.com/optimistmade,https://www.facebook.com/optimistmade,2317dcacf25b714b1a3533d3b6fe69a3686a0399a1079aaca8d43137dbeb0643,1,328,360,Optimist Made,partial-803,zero,160412258112120,0,0,true,,false,NO_KNOWN_ISSUES
126,https://www.facebook.com/WaldenAthletic,https://www.facebook.com/waldenathletic,2346d9a8a53daa40852f04f01c975cd39693dbcb86cdf72c185f79cca3c5ea39,1,51,52,Walden Outdoor Athletic LLC,partial-803,zero,275812672947398,0,0,true,,false,NO_KNOWN_ISSUES
127,https://www.facebook.com/nukuswim,https://www.facebook.com/nukuswim,236d6ddeabf7e6a6effd7e3181ecae9e9e16ae4bf22aacb668632456597a186f,1,338,370,Nuku Swim,partial-803,zero,215517948931382,0,0,true,,false,NO_KNOWN_ISSUES
128,https://www.facebook.com/thesoulproject,https://www.facebook.com/thesoulproject,237171990600f13d58403023289167ad9b9cf6adb572d7b423dd4f60e09eee09,1,721,755,SOUL Project,partial-803,zero,209610409063143,0,0,true,,false,NO_KNOWN_ISSUES
129,https://www.facebook.com/kadenandkai,https://www.facebook.com/kadenandkai,23daa8f1712486629bfcc9d001a1510983f3cd65718b8fe0a432cad5e717e4d9,1,432,464,KADEN & KAI,partial-803,zero,547301515448142,0,0,true,,false,NO_KNOWN_ISSUES
130,https://www.facebook.com/Tronusofficialshoes,https://www.facebook.com/tronusofficialshoes,24509a956d86114ddd79dcec4ce53c7ecb38677ec9b53f79de766df8ec9b77b3,1,78,79,"TRONUS FOOTWEAR, LLC",partial-803,zero,109269724142778,0,0,true,,false,NO_KNOWN_ISSUES
131,https://www.facebook.com/NGEL.Kelowna,https://www.facebook.com/ngel.kelowna,2498b803a3aeba171d65d0d8d40640e11c9fad86d840f7d4c21a63a93dfecb4b,1,350,382,Naughty Girl Essentials Lingerie,continuation-209,error,,,,,no_items,,
132,https://www.facebook.com/bffsandbabes,https://www.facebook.com/bffsandbabes,261f751ded06333ed2a2d05da13c0a5b01c58f56665055f8a1146f38b7ca9bdc,1,621,654,BFFS & BABES,partial-803,zero,350093782362088,0,0,true,,false,NO_KNOWN_ISSUES
133,https://www.facebook.com/patchesandpinsstore,https://www.facebook.com/patchesandpinsstore,2630d835e0457441c075646bcc45afb05c0cb4b95d27311a8d8fa31a15e67623,1,279,311,Patches & Pins,partial-803,positive,277127858992931,13,13,true,,false,NO_KNOWN_ISSUES
134,https://www.facebook.com/primogolfapparel,https://www.facebook.com/primogolfapparel,263c3d0771406d0588d455f881f6d883832810e85460e54bea6ad12af3bec5f6,1,238,270,Primo Golf Apparel,partial-803,positive,104704691292729,93,30,false,,false,NO_KNOWN_ISSUES
135,https://www.facebook.com/kashwere,https://www.facebook.com/kashwere,26a474cd2a5dac074e16c9ef75525c3e1e7ecd690f7a740db6dbe64155355b0f,1,430,462,Kashwere,partial-803,positive,145489388857632,11,11,true,,false,NO_KNOWN_ISSUES
136,https://www.facebook.com/santosbymonica,https://www.facebook.com/santosbymonica,26def673c498359ca768c39eacee7b695f8796abed688c007da28a6e6932793e,1,198,201,Santos by Mónica,partial-803,positive,110750600613019,50,30,false,,false,NO_KNOWN_ISSUES
137,https://www.facebook.com/CaleandCael,https://www.facebook.com/caleandcael,2708c71aae570c3bd96e23f0e6345b533baa4ffaa88c4cf2e3aead6672482e15,1,600,633,CALE & CAEL,partial-803,positive,1077131799144751,1,1,true,,false,NO_KNOWN_ISSUES
138,https://www.facebook.com/shortpar4,https://www.facebook.com/shortpar4,2737e5c9f565a70800fb49c97cbc6f64b804a567302e87cf3166ff41e759c038,1,749,783,Short Par 4,partial-803,positive,1443212639243379,13,13,true,,false,NO_KNOWN_ISSUES
139,https://www.facebook.com/JAVIFOOTWEAR,https://www.facebook.com/javifootwear,27f5de76995c7fa9a835ed3e9a47611b99d3700af5ead8d341c5dbf3526b3799,1,438,470,JAVI USA,partial-803,positive,1096473507045724,1,1,true,,false,NO_KNOWN_ISSUES
140,https://www.facebook.com/OSAYthelabelnew,https://www.facebook.com/osaythelabelnew,28360c8fab622dc441dda04d676659af5851555f2a5be44825f9f895a5a98bb8,1,325,357,OSAY THE LABEL,continuation-209,zero,171654016293462,0,0,true,,false,NO_KNOWN_ISSUES
